Freq.	I(R1)
4.52897579903580e+000	(-7.09172817365240e+001dB,-9.08151606393231e+001°)
4.53941616650162e+000	(-7.08972857938697e+001dB,-9.08170395242245e+001°)
4.54988060150008e+000	(-7.08772898699394e+001dB,-9.08189227386400e+001°)
4.56036915951255e+000	(-7.08572939648195e+001dB,-9.08208102925382e+001°)
4.57088189614834e+000	(-7.08372980785969e+001dB,-9.08227021959088e+001°)
4.58141886714492e+000	(-7.08173022113587e+001dB,-9.08245984587667e+001°)
4.59198012836827e+000	(-7.07973063631925e+001dB,-9.08264990911484e+001°)
4.60256573581314e+000	(-7.07773105341863e+001dB,-9.08284041031154e+001°)
4.61317574560338e+000	(-7.07573147244285e+001dB,-9.08303135047513e+001°)
4.62381021399218e+000	(-7.07373189340079e+001dB,-9.08322273061609e+001°)
4.63446919736246e+000	(-7.07173231630137e+001dB,-9.08341455174758e+001°)
4.64515275222707e+000	(-7.06973274115356e+001dB,-9.08360681488470e+001°)
4.65586093522917e+000	(-7.06773316796636e+001dB,-9.08379952104519e+001°)
4.66659380314246e+000	(-7.06573359674881e+001dB,-9.08399267124900e+001°)
4.67735141287156e+000	(-7.06373402751001e+001dB,-9.08418626651840e+001°)
4.68813382145223e+000	(-7.06173446025908e+001dB,-9.08438030787814e+001°)
4.69894108605173e+000	(-7.05973489500520e+001dB,-9.08457479635508e+001°)
4.70977326396910e+000	(-7.05773533175757e+001dB,-9.08476973297876e+001°)
4.72063041263548e+000	(-7.05573577052546e+001dB,-9.08496511878086e+001°)
4.73151258961437e+000	(-7.05373621131817e+001dB,-9.08516095479537e+001°)
4.74241985260201e+000	(-7.05173665414503e+001dB,-9.08535724205886e+001°)
4.75335225942762e+000	(-7.04973709901543e+001dB,-9.08555398161017e+001°)
4.76430986805372e+000	(-7.04773754593880e+001dB,-9.08575117449042e+001°)
4.77529273657647e+000	(-7.04573799492461e+001dB,-9.08594882174344e+001°)
4.78630092322595e+000	(-7.04373844598238e+001dB,-9.08614692441519e+001°)
4.79733448636645e+000	(-7.04173889912167e+001dB,-9.08634548355396e+001°)
4.80839348449685e+000	(-7.03973935435207e+001dB,-9.08654450021075e+001°)
4.81947797625083e+000	(-7.03773981168324e+001dB,-9.08674397543871e+001°)
4.83058802039728e+000	(-7.03574027112488e+001dB,-9.08694391029356e+001°)
4.84172367584055e+000	(-7.03374073268671e+001dB,-9.08714430583337e+001°)
4.85288500162076e+000	(-7.03174119637851e+001dB,-9.08734516311862e+001°)
4.86407205691417e+000	(-7.02974166221013e+001dB,-9.08754648321234e+001°)
4.87528490103341e+000	(-7.02774213019142e+001dB,-9.08774826717983e+001°)
4.88652359342789e+000	(-7.02574260033231e+001dB,-9.08795051608895e+001°)
4.89778819368401e+000	(-7.02374307264275e+001dB,-9.08815323101002e+001°)
4.90907876152558e+000	(-7.02174354713277e+001dB,-9.08835641301578e+001°)
4.92039535681405e+000	(-7.01974402381241e+001dB,-9.08856006318142e+001°)
4.93173803954890e+000	(-7.01774450269178e+001dB,-9.08876418258463e+001°)
4.94310686986790e+000	(-7.01574498378102e+001dB,-9.08896877230549e+001°)
4.95450190804744e+000	(-7.01374546709033e+001dB,-9.08917383342676e+001°)
4.96592321450290e+000	(-7.01174595262995e+001dB,-9.08937936703341e+001°)
4.97737084978890e+000	(-7.00974644041018e+001dB,-9.08958537421318e+001°)
4.98884487459966e+000	(-7.00774693044135e+001dB,-9.08979185605603e+001°)
5.00034534976932e+000	(-7.00574742273384e+001dB,-9.08999881365464e+001°)
5.01187233627226e+000	(-7.00374791729809e+001dB,-9.09020624810417e+001°)
5.02342589522340e+000	(-7.00174841414457e+001dB,-9.09041416050212e+001°)
5.03500608787858e+000	(-6.99974891328383e+001dB,-9.09062255194873e+001°)
5.04661297563481e+000	(-6.99774941472642e+001dB,-9.09083142354656e+001°)
5.05824662003067e+000	(-6.99574991848299e+001dB,-9.09104077640092e+001°)
5.06990708274657e+000	(-6.99375042456420e+001dB,-9.09125061161951e+001°)
5.08159442560513e+000	(-6.99175093298079e+001dB,-9.09146093031254e+001°)
5.09330871057148e+000	(-6.98975144374352e+001dB,-9.09167173359298e+001°)
5.10504999975359e+000	(-6.98775195686322e+001dB,-9.09188302257600e+001°)
5.11681835540260e+000	(-6.98575247235076e+001dB,-9.09209479837966e+001°)
5.12861383991317e+000	(-6.98375299021707e+001dB,-9.09230706212439e+001°)
5.14043651582378e+000	(-6.98175351047312e+001dB,-9.09251981493342e+001°)
5.15228644581708e+000	(-6.97975403312993e+001dB,-9.09273305793222e+001°)
5.16416369272023e+000	(-6.97775455819858e+001dB,-9.09294679224911e+001°)
5.17606831950519e+000	(-6.97575508569021e+001dB,-9.09316101901485e+001°)
5.18800038928913e+000	(-6.97375561561597e+001dB,-9.09337573936290e+001°)
5.19995996533467e+000	(-6.97175614798712e+001dB,-9.09359095442929e+001°)
5.21194711105032e+000	(-6.96975668281492e+001dB,-9.09380666535255e+001°)
5.22396188999071e+000	(-6.96775722011070e+001dB,-9.09402287327407e+001°)
5.23600436585701e+000	(-6.96575775988587e+001dB,-9.09423957933760e+001°)
5.24807460249723e+000	(-6.96375830215185e+001dB,-9.09445678468948e+001°)
5.26017266390657e+000	(-6.96175884692013e+001dB,-9.09467449047906e+001°)
5.27229861422773e+000	(-6.95975939420226e+001dB,-9.09489269785796e+001°)
5.28445251775131e+000	(-6.95775994400983e+001dB,-9.09511140798050e+001°)
5.29663443891608e+000	(-6.95576049635450e+001dB,-9.09533062200385e+001°)
5.30884444230938e+000	(-6.95376105124797e+001dB,-9.09555034108760e+001°)
5.32108259266744e+000	(-6.95176160870200e+001dB,-9.09577056639415e+001°)
5.33334895487571e+000	(-6.94976216872840e+001dB,-9.09599129908848e+001°)
5.34564359396921e+000	(-6.94776273133904e+001dB,-9.09621254033826e+001°)
5.35796657513291e+000	(-6.94576329654583e+001dB,-9.09643429131382e+001°)
5.37031796370202e+000	(-6.94376386436076e+001dB,-9.09665655318831e+001°)
5.38269782516237e+000	(-6.94176443479586e+001dB,-9.09687932713740e+001°)
5.39510622515077e+000	(-6.93976500786321e+001dB,-9.09710261433950e+001°)
5.40754322945530e+000	(-6.93776558357496e+001dB,-9.09732641597574e+001°)
5.42000890401573e+000	(-6.93576616194330e+001dB,-9.09755073323001e+001°)
5.43250331492382e+000	(-6.93376674298050e+001dB,-9.09777556728884e+001°)
5.44502652842370e+000	(-6.93176732669886e+001dB,-9.09800091934154e+001°)
5.45757861091219e+000	(-6.92976791311075e+001dB,-9.09822679058002e+001°)
5.47015962893920e+000	(-6.92776850222860e+001dB,-9.09845318219913e+001°)
5.48276964920802e+000	(-6.92576909406489e+001dB,-9.09868009539635e+001°)
5.49540873857572e+000	(-6.92376968863216e+001dB,-9.09890753137175e+001°)
5.50807696405351e+000	(-6.92177028594300e+001dB,-9.09913549132851e+001°)
5.52077439280705e+000	(-6.91977088601008e+001dB,-9.09936397647218e+001°)
5.53350109215684e+000	(-6.91777148884611e+001dB,-9.09959298801142e+001°)
5.54625712957858e+000	(-6.91577209446386e+001dB,-9.09982252715744e+001°)
5.55904257270351e+000	(-6.91377270287617e+001dB,-9.10005259512424e+001°)
5.57185748931877e+000	(-6.91177331409592e+001dB,-9.10028319312869e+001°)
5.58470194736778e+000	(-6.90977392813607e+001dB,-9.10051432239033e+001°)
5.59757601495057e+000	(-6.90777454500962e+001dB,-9.10074598413176e+001°)
5.61047976032417e+000	(-6.90577516472965e+001dB,-9.10097817957798e+001°)
5.62341325190295e+000	(-6.90377578730929e+001dB,-9.10121090995722e+001°)
5.63637655825901e+000	(-6.90177641276172e+001dB,-9.10144417650017e+001°)
5.64936974812249e+000	(-6.89977704110021e+001dB,-9.10167798044057e+001°)
5.66239289038199e+000	(-6.89777767233806e+001dB,-9.10191232301486e+001°)
5.67544605408493e+000	(-6.89577830648865e+001dB,-9.10214720546241e+001°)
5.68852930843787e+000	(-6.89377894356541e+001dB,-9.10238262902536e+001°)
5.70164272280693e+000	(-6.89177958358184e+001dB,-9.10261859494875e+001°)
5.71478636671812e+000	(-6.88978022655150e+001dB,-9.10285510448039e+001°)
5.72796030985774e+000	(-6.88778087248802e+001dB,-9.10309215887102e+001°)
5.74116462207272e+000	(-6.88578152140508e+001dB,-9.10332975937436e+001°)
5.75439937337102e+000	(-6.88378217331643e+001dB,-9.10356790724667e+001°)
5.76766463392195e+000	(-6.88178282823588e+001dB,-9.10380660374741e+001°)
5.78096047405663e+000	(-6.87978348617730e+001dB,-9.10404585013879e+001°)
5.79428696426825e+000	(-6.87778414715464e+001dB,-9.10428564768601e+001°)
5.80764417521256e+000	(-6.87578481118190e+001dB,-9.10452599765697e+001°)
5.82103217770815e+000	(-6.87378547827315e+001dB,-9.10476690132258e+001°)
5.83445104273689e+000	(-6.87178614844252e+001dB,-9.10500835995685e+001°)
5.84790084144424e+000	(-6.86978682170421e+001dB,-9.10525037483642e+001°)
5.86138164513972e+000	(-6.86778749807249e+001dB,-9.10549294724100e+001°)
5.87489352529720e+000	(-6.86578817756167e+001dB,-9.10573607845315e+001°)
5.88843655355532e+000	(-6.86378886018617e+001dB,-9.10597976975850e+001°)
5.90201080171787e+000	(-6.86178954596044e+001dB,-9.10622402244553e+001°)
5.91561634175417e+000	(-6.85979023489900e+001dB,-9.10646883780564e+001°)
5.92925324579943e+000	(-6.85779092701647e+001dB,-9.10671421713333e+001°)
5.94292158615515e+000	(-6.85579162232749e+001dB,-9.10696016172598e+001°)
5.95662143528953e+000	(-6.85379232084680e+001dB,-9.10720667288383e+001°)
5.97035286583779e+000	(-6.85179302258920e+001dB,-9.10745375191023e+001°)
5.98411595060262e+000	(-6.84979372756955e+001dB,-9.10770140011158e+001°)
5.99791076255451e+000	(-6.84779443580279e+001dB,-9.10794961879716e+001°)
6.01173737483220e+000	(-6.84579514730392e+001dB,-9.10819840927921e+001°)
6.02559586074299e+000	(-6.84379586208802e+001dB,-9.10844777287310e+001°)
6.03948629376321e+000	(-6.84179658017023e+001dB,-9.10869771089714e+001°)
6.05340874753855e+000	(-6.83979730156576e+001dB,-9.10894822467264e+001°)
6.06736329588446e+000	(-6.83779802628990e+001dB,-9.10919931552404e+001°)
6.08135001278659e+000	(-6.83579875435799e+001dB,-9.10945098477862e+001°)
6.09536897240110e+000	(-6.83379948578546e+001dB,-9.10970323376691e+001°)
6.10942024905512e+000	(-6.83180022058781e+001dB,-9.10995606382243e+001°)
6.12350391724714e+000	(-6.82980095878060e+001dB,-9.11020947628163e+001°)
6.13762005164734e+000	(-6.82780170037947e+001dB,-9.11046347248422e+001°)
6.15176872709808e+000	(-6.82580244540012e+001dB,-9.11071805377271e+001°)
6.16595001861422e+000	(-6.82380319385835e+001dB,-9.11097322149301e+001°)
6.18016400138355e+000	(-6.82180394577001e+001dB,-9.11122897699377e+001°)
6.19441075076721e+000	(-6.81980470115103e+001dB,-9.11148532162715e+001°)
6.20869034230003e+000	(-6.81780546001740e+001dB,-9.11174225674788e+001°)
6.22300285169098e+000	(-6.81580622238520e+001dB,-9.11199978371422e+001°)
6.23734835482358e+000	(-6.81380698827059e+001dB,-9.11225790388749e+001°)
6.25172692775624e+000	(-6.81180775768978e+001dB,-9.11251661863187e+001°)
6.26613864672274e+000	(-6.80980853065908e+001dB,-9.11277592931480e+001°)
6.28058358813256e+000	(-6.80780930719485e+001dB,-9.11303583730693e+001°)
6.29506182857136e+000	(-6.80581008731356e+001dB,-9.11329634398203e+001°)
6.30957344480131e+000	(-6.80381087103171e+001dB,-9.11355745071695e+001°)
6.32411851376157e+000	(-6.80181165836593e+001dB,-9.11381915889162e+001°)
6.33869711256864e+000	(-6.79981244933287e+001dB,-9.11408146988939e+001°)
6.35330931851681e+000	(-6.79781324394930e+001dB,-9.11434438509643e+001°)
6.36795520907853e+000	(-6.79581404223205e+001dB,-9.11460790590245e+001°)
6.38263486190486e+000	(-6.79381484419803e+001dB,-9.11487203369994e+001°)
6.39734835482585e+000	(-6.79181564986423e+001dB,-9.11513676988499e+001°)
6.41209576585098e+000	(-6.78981645924770e+001dB,-9.11540211585653e+001°)
6.42687717316956e+000	(-6.78781727236560e+001dB,-9.11566807301694e+001°)
6.44169265515114e+000	(-6.78581808923515e+001dB,-9.11593464277168e+001°)
6.45654229034592e+000	(-6.78381890987365e+001dB,-9.11620182652945e+001°)
6.47142615748519e+000	(-6.78181973429849e+001dB,-9.11646962570221e+001°)
6.48634433548174e+000	(-6.77982056252712e+001dB,-9.11673804170505e+001°)
6.50129690343026e+000	(-6.77782139457709e+001dB,-9.11700707595649e+001°)
6.51628394060778e+000	(-6.77582223046603e+001dB,-9.11727672987808e+001°)
6.53130552647408e+000	(-6.77382307021163e+001dB,-9.11754700489479e+001°)
6.54636174067210e+000	(-6.77182391383168e+001dB,-9.11781790243471e+001°)
6.56145266302840e+000	(-6.76982476134406e+001dB,-9.11808942392935e+001°)
6.57657837355355e+000	(-6.76782561276672e+001dB,-9.11836157081337e+001°)
6.59173895244256e+000	(-6.76582646811768e+001dB,-9.11863434452468e+001°)
6.60693448007530e+000	(-6.76382732741506e+001dB,-9.11890774650473e+001°)
6.62216503701696e+000	(-6.76182819067707e+001dB,-9.11918177819791e+001°)
6.63743070401843e+000	(-6.75982905792199e+001dB,-9.11945644105216e+001°)
6.65273156201675e+000	(-6.75782992916819e+001dB,-9.11973173651869e+001°)
6.66806769213556e+000	(-6.75583080443411e+001dB,-9.12000766605202e+001°)
6.68343917568548e+000	(-6.75383168373830e+001dB,-9.12028423110993e+001°)
6.69884609416460e+000	(-6.75183256709939e+001dB,-9.12056143315354e+001°)
6.71428852925885e+000	(-6.74983345453607e+001dB,-9.12083927364752e+001°)
6.72976656284251e+000	(-6.74783434606715e+001dB,-9.12111775405956e+001°)
6.74528027697855e+000	(-6.74583524171151e+001dB,-9.12139687586098e+001°)
6.76082975391914e+000	(-6.74383614148811e+001dB,-9.12167664052630e+001°)
6.77641507610607e+000	(-6.74183704541602e+001dB,-9.12195704953351e+001°)
6.79203632617117e+000	(-6.73983795351438e+001dB,-9.12223810436383e+001°)
6.80769358693673e+000	(-6.73783886580241e+001dB,-9.12251980650212e+001°)
6.82338694141601e+000	(-6.73583978229944e+001dB,-9.12280215743642e+001°)
6.83911647281361e+000	(-6.73384070302489e+001dB,-9.12308515865823e+001°)
6.85488226452593e+000	(-6.73184162799824e+001dB,-9.12336881166252e+001°)
6.87068440014163e+000	(-6.72984255723910e+001dB,-9.12365311794756e+001°)
6.88652296344207e+000	(-6.72784349076713e+001dB,-9.12393807901518e+001°)
6.90239803840173e+000	(-6.72584442860211e+001dB,-9.12422369637055e+001°)
6.91830970918867e+000	(-6.72384537076391e+001dB,-9.12450997152223e+001°)
6.93425806016499e+000	(-6.72184631727246e+001dB,-9.12479690598248e+001°)
6.95024317588727e+000	(-6.71984726814783e+001dB,-9.12508450126667e+001°)
6.96626514110699e+000	(-6.71784822341014e+001dB,-9.12537275889388e+001°)
6.98232404077101e+000	(-6.71584918307962e+001dB,-9.12566168038660e+001°)
6.99841996002203e+000	(-6.71385014717660e+001dB,-9.12595126727073e+001°)
7.01455298419901e+000	(-6.71185111572150e+001dB,-9.12624152107580e+001°)
7.03072319883763e+000	(-6.70985208873482e+001dB,-9.12653244333464e+001°)
7.04693068967076e+000	(-6.70785306623717e+001dB,-9.12682403558375e+001°)
7.06317554262891e+000	(-6.70585404824925e+001dB,-9.12711629936312e+001°)
7.07945784384066e+000	(-6.70385503479186e+001dB,-9.12740923621615e+001°)
7.09577767963317e+000	(-6.70185602588588e+001dB,-9.12770284768986e+001°)
7.11213513653257e+000	(-6.69985702155231e+001dB,-9.12799713533479e+001°)
7.12853030126447e+000	(-6.69785802181223e+001dB,-9.12829210070497e+001°)
7.14496326075441e+000	(-6.69585902668682e+001dB,-9.12858774535811e+001°)
7.16143410212830e+000	(-6.69386003619736e+001dB,-9.12888407085531e+001°)
7.17794291271289e+000	(-6.69186105036522e+001dB,-9.12918107876135e+001°)
7.19448978003627e+000	(-6.68986206921189e+001dB,-9.12947877064458e+001°)
7.21107479182827e+000	(-6.68786309275893e+001dB,-9.12977714807682e+001°)
7.22769803602097e+000	(-6.68586412102802e+001dB,-9.13007621263365e+001°)
7.24435960074917e+000	(-6.68386515404093e+001dB,-9.13037596589407e+001°)
7.26105957435081e+000	(-6.68186619181954e+001dB,-9.13067640944091e+001°)
7.27779804536750e+000	(-6.67986723438582e+001dB,-9.13097754486041e+001°)
7.29457510254495e+000	(-6.67786828176185e+001dB,-9.13127937374246e+001°)
7.31139083483343e+000	(-6.67586933396980e+001dB,-9.13158189768070e+001°)
7.32824533138829e+000	(-6.67387039103196e+001dB,-9.13188511827229e+001°)
7.34513868157040e+000	(-6.67187145297071e+001dB,-9.13218903711810e+001°)
7.36207097494661e+000	(-6.66987251980852e+001dB,-9.13249365582263e+001°)
7.37904230129026e+000	(-6.66787359156800e+001dB,-9.13279897599405e+001°)
7.39605275058162e+000	(-6.66587466827183e+001dB,-9.13310499924421e+001°)
7.41310241300842e+000	(-6.66387574994281e+001dB,-9.13341172718863e+001°)
7.43019137896625e+000	(-6.66187683660385e+001dB,-9.13371916144643e+001°)
7.44731973905913e+000	(-6.65987792827794e+001dB,-9.13402730364075e+001°)
7.46448758409990e+000	(-6.65787902498822e+001dB,-9.13433615539794e+001°)
7.48169500511078e+000	(-6.65588012675789e+001dB,-9.13464571834844e+001°)
7.49894209332379e+000	(-6.65388123361028e+001dB,-9.13495599412627e+001°)
7.51622894018128e+000	(-6.65188234556883e+001dB,-9.13526698436926e+001°)
7.53355563733640e+000	(-6.64988346265708e+001dB,-9.13557869071887e+001°)
7.55092227665357e+000	(-6.64788458489868e+001dB,-9.13589111482032e+001°)
7.56832895020897e+000	(-6.64588571231740e+001dB,-9.13620425832266e+001°)
7.58577575029106e+000	(-6.64388684493709e+001dB,-9.13651812287869e+001°)
7.60326276940104e+000	(-6.64188798278175e+001dB,-9.13683271014493e+001°)
7.62079010025334e+000	(-6.63988912587545e+001dB,-9.13714802178165e+001°)
7.63835783577612e+000	(-6.63789027424241e+001dB,-9.13746405945306e+001°)
7.65596606911178e+000	(-6.63589142790693e+001dB,-9.13778082482695e+001°)
7.67361489361740e+000	(-6.63389258689344e+001dB,-9.13809831957518e+001°)
7.69130440286530e+000	(-6.63189375122648e+001dB,-9.13841654537312e+001°)
7.70903469064351e+000	(-6.62989492093068e+001dB,-9.13873550390028e+001°)
7.72680585095623e+000	(-6.62789609603083e+001dB,-9.13905519683968e+001°)
7.74461797802439e+000	(-6.62589727655179e+001dB,-9.13937562587845e+001°)
7.76247116628612e+000	(-6.62389846251855e+001dB,-9.13969679270742e+001°)
7.78036551039724e+000	(-6.62189965395623e+001dB,-9.14001869902128e+001°)
7.79830110523178e+000	(-6.61990085089004e+001dB,-9.14034134651864e+001°)
7.81627804588249e+000	(-6.61790205334533e+001dB,-9.14066473690201e+001°)
7.83429642766131e+000	(-6.61590326134754e+001dB,-9.14098887187762e+001°)
7.85235634609991e+000	(-6.61390447492226e+001dB,-9.14131375315579e+001°)
7.87045789695017e+000	(-6.61190569409517e+001dB,-9.14163938245061e+001°)
7.88860117618473e+000	(-6.60990691889208e+001dB,-9.14196576148021e+001°)
7.90678627999743e+000	(-6.60790814933891e+001dB,-9.14229289196641e+001°)
7.92501330480390e+000	(-6.60590938546173e+001dB,-9.14262077563519e+001°)
7.94328234724199e+000	(-6.60391062728668e+001dB,-9.14294941421630e+001°)
7.96159350417236e+000	(-6.60191187484006e+001dB,-9.14327880944355e+001°)
7.97994687267894e+000	(-6.59991312814827e+001dB,-9.14360896305465e+001°)
7.99834255006945e+000	(-6.59791438723785e+001dB,-9.14393987679126e+001°)
8.01678063387596e+000	(-6.59591565213545e+001dB,-9.14427155239896e+001°)
8.03526122185534e+000	(-6.59391692286785e+001dB,-9.14460399162748e+001°)
8.05378441198983e+000	(-6.59191819946193e+001dB,-9.14493719623037e+001°)
8.07235030248754e+000	(-6.58991948194472e+001dB,-9.14527116796518e+001°)
8.09095899178298e+000	(-6.58792077034338e+001dB,-9.14560590859365e+001°)
8.10961057853756e+000	(-6.58592206468516e+001dB,-9.14594141988130e+001°)
8.12830516164015e+000	(-6.58392336499747e+001dB,-9.14627770359777e+001°)
8.14704284020755e+000	(-6.58192467130782e+001dB,-9.14661476151681e+001°)
8.16582371358508e+000	(-6.57992598364388e+001dB,-9.14695259541603e+001°)
8.18464788134705e+000	(-6.57792730203341e+001dB,-9.14729120707724e+001°)
8.20351544329733e+000	(-6.57592862650431e+001dB,-9.14763059828636e+001°)
8.22242649946986e+000	(-6.57392995708464e+001dB,-9.14797077083314e+001°)
